pivot_ID	Item_Name	Location	in_evidence	in_evidence_description	storytelling_path	storytelling_path_description	Type	Dispute	Note	Date	Year	Period_categorisation	Alpinist	Guide	Nationality	Expedition_members	Fonti_relazionate_membri	Fonti_primarie	Altri_riferimenti	Fonti	source
item_75	Prima ascensione: Cima Mongioia	Cima Mongioia	FALSE				Prima ascensione			20/07/1878	1878	silver age	Paul Agnel, Joseph Risoul		Franco-Swiss alpine expedition	Paul Agnel, Joseph Risoul					Wikipedia
item_76	Prima ascensione: Cima Sternai	Cima Sternai	FALSE		Silver age of alpinism		Prima ascensione			30/07/1868	1868	silver age	Julius von Payer, Johann Pinggera		Austro-German alpine expedition	Julius von Payer, Johann Pinggera					Wikipedia
item_77	Prima ascensione: Cima Undici	Cima Undici	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			1878	1878	silver age	Michl Innerkofler		Local guide-led ascent	Michl Innerkofler	Michl : Michl Innerkofler und Sextner Bergfuhrer : rifugi montagne guide alpine di Sesto / a cura di Bepi Pellegrinon ; testi di Camillo Berti, Rudolf Holzer, Bepi Pellegrinon ; con la collaborazione di Herbert Summerer e Kurt Stauder[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:40218]|Michel Innerkofler : guida alpina di Sesto / C. Berti[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:114913]				Wikipedia
item_78	Prima ascensione: Cima Vertana	Cima Vertana	FALSE		Silver age of alpinism		Prima ascensione			28/08/1865	1865	golden age	Julius von Payer	Johann Pinggera	Austro-German alpine expedition	Julius von Payer, Johann Pinggera					Wikipedia
item_79	Prima ascensione: Cresta Gastaldi	Cresta Gastaldi	FALSE				Prima ascensione			12/08/1888	1888	post	William Auguste Coolidge, George Yeld	Christian Almer junior, Rodolphe Almer	British alpine expedition	William Auguste Coolidge, George Yeld, Christian Almer junior, Rodolphe Almer				[1]	Wikipedia
item_80	Prima ascensione: Croce Rossa (monte)	Croce Rossa (monte)	FALSE		Golden age of alpinism		Prima ascensione			1857	1857	golden age	Antonio Tonini		Italian alpine expedition	Antonio Tonini				Giulio Berutto e Lino Fornelli, Alpi Graie Meridionali, Guida dei Monti d'Italia, Milano, Club Alpino Italiano e Touring Club Italiano, 1980.	Wikipedia
item_81	Prima ascensione: Croda da Lago	Croda da Lago	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			19/07/1884	1884	post	Michl Innerkofler		Local guide-led ascent	Michl Innerkofler	Michl : Michl Innerkofler und Sextner Bergfuhrer : rifugi montagne guide alpine di Sesto / a cura di Bepi Pellegrinon ; testi di Camillo Berti, Rudolf Holzer, Bepi Pellegrinon ; con la collaborazione di Herbert Summerer e Kurt Stauder[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:40218]|Michel Innerkofler : guida alpina di Sesto / C. Berti[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:114913]				Wikipedia
item_82	Prima ascensione: Croda dei Toni	Croda dei Toni	FALSE		Silver age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione			28/09/1874	1874	silver age	Michl Innerkofler, Johann Innerkofler		Local guide-led ascent	Michl Innerkofler, Johann Innerkofler	Michl : Michl Innerkofler und Sextner Bergfuhrer : rifugi montagne guide alpine di Sesto / a cura di Bepi Pellegrinon ; testi di Camillo Berti, Rudolf Holzer, Bepi Pellegrinon ; con la collaborazione di Herbert Summerer e Kurt Stauder[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:40218]|Michel Innerkofler : guida alpina di Sesto / C. Berti[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:114913]				Wikipedia
item_83	Prima ascensione: Croda delle Cornacchie	Croda delle Cornacchie	FALSE				Prima ascensione			1853	1853	proto-alpinism			Local guide-led ascent						Wikipedia
item_84	Prima ascensione: Croda Rossa di Sesto	Croda Rossa di Sesto	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			20/07/1878	1878	silver age	Michl Innerkofler, Loránd Eötvös		Austro-German alpine expedition	Michl Innerkofler, Loránd Eötvös	Michl : Michl Innerkofler und Sextner Bergfuhrer : rifugi montagne guide alpine di Sesto / a cura di Bepi Pellegrinon ; testi di Camillo Berti, Rudolf Holzer, Bepi Pellegrinon ; con la collaborazione di Herbert Summerer e Kurt Stauder[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:40218]|Michel Innerkofler : guida alpina di Sesto / C. Berti[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:114913]				Wikipedia
item_85	Prima ascensione: Crozzon di Lares	Crozzon di Lares	FALSE		Silver age of alpinism		Prima ascensione			03/09/1868	1868	silver age	Julius von Payer		Austro-German alpine expedition	Julius von Payer					Wikipedia
item_86	Prima ascensione: Dôme de Rochefort	Dôme de Rochefort	FALSE		Silver age of alpinism		Prima ascensione			12/08/1881	1881	silver age	James Eccles, Alphonse Payot, Michel-Clément Payot		British alpine expedition	James Eccles, Alphonse Payot, Michel-Clément Payot					Wikipedia
item_87	Prima ascensione: Grand Tournalin	Grand Tournalin	FALSE		Golden age of alpinism		Prima ascensione			08/08/1863	1863	golden age	Edward Whymper, Jean-Antoine Carrel		British alpine expedition	Edward Whymper, Jean-Antoine Carrel					Wikipedia
item_88	Prima ascensione: Grande Mèsule	Grande Mèsule	FALSE		Silver age of alpinism		Prima ascensione			16/06/1865	1865	golden age	George Henry Fox, Douglas William Freshfield, Francis Fox Tuckett, François Devouassoud, Peter Michel		British alpine expedition	George Henry Fox, Douglas William Freshfield, Francis Fox Tuckett, François Devouassoud, Peter Michel					Wikipedia
item_89	Prima ascensione: Grande Ruine	Grande Ruine	FALSE		Silver age of alpinism		Prima ascensione			19/07/1873	1873	silver age	Mademoiselle Brevoort, William Auguste Coolidge	guide	British alpine expedition	Mademoiselle Brevoort, William Auguste Coolidge, guide					Wikipedia
item_90	Prima ascensione: Grande Traversière	Grande Traversière	FALSE				Prima ascensione			24/08/1885	1885	post	William Auguste Coolidgecon, Ulrich Almer		British alpine expedition	William Auguste Coolidgecon, Ulrich Almer				Alessandro Giorgetta, Alpi Graie Centrali, Guida dei Monti d'Italia, Milano, Club Alpino Italiano e Touring Club Italiano, 1985.	Wikipedia
item_91	Prima ascensione: Großvenediger	Großvenediger	FALSE				Prima ascensione			03/09/1841	1841	proto-alpinism	Josef Schwab, Paul Rohregger, Christian Rieß, Peter Meilinger, Ignaz Kürsinger [de], Anton Ruthner [de], Franz Spitaler and 17 others		Austro-German alpine expedition	Josef Schwab, Paul Rohregger, Christian Rieß, Peter Meilinger, Ignaz Kürsinger [de], Anton Ruthner [de], Franz Spitaler and 17 others					Wikipedia, Wikipedia Table
item_92	Prima ascensione: Helsenhorn	Helsenhorn	FALSE				Prima ascensione			26/07/1891	1891	post	William Auguste Coolidge	Christian e Rudolf Almer	British alpine expedition	William Auguste Coolidge, Christian e Rudolf Almer				Erschliessung 3, 134-136	Wikipedia
item_93	Prima ascensione: Hochalmspitze	Hochalmspitze	FALSE		Golden age of alpinism		Prima ascensione			15/08/1859	1859	golden age	Paul Grohmann		Austro-German alpine expedition	Paul Grohmann	Grohmann, Paul <1838-1908> - Ascensioni alpinistiche - Dolomiti - Sec. 19. Wanderungen in den Dolomiten[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:12002]|Grohmann, Paul <1838-1908> - La scoperta delle Dolomiti 1862[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:10882]|Sposito, Livio. Paul Grohmann : guida biografica alle sue vie[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:127829]|[Ritratto di] Paul Grohmann[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:110671]				Wikipedia
item_94	Prima ascensione: Hochfrottspitze	Hochfrottspitze	FALSE		Silver age of alpinism		Prima ascensione			1869	1869	silver age	Hermann von Barth		Austro-German alpine expedition	Hermann von Barth					Wikipedia
item_95	Prima ascensione: Hochplattig	Hochplattig	FALSE		Silver age of alpinism		Prima ascensione			11/08/1872	1872	silver age	Hermann von Barth		Austro-German alpine expedition	Hermann von Barth					Wikipedia
item_96	Prima ascensione: Hochwanner	Hochwanner	FALSE		Silver age of alpinism		Prima ascensione			1870	1870	silver age	Hermann von Barth		Austro-German alpine expedition	Hermann von Barth					Wikipedia
item_97	Prima ascensione: Les Bans	Les Bans	FALSE				Prima ascensione			14/07/1878	1878	silver age	William Auguste Coolidgecon	Christian Almer, Ulrich Almer	British alpine expedition	William Auguste Coolidgecon, Christian Almer, Ulrich Almer					Wikipedia
item_98	Prima ascensione: Les Droites	Les Droites	FALSE		Silver age of alpinism		Prima ascensione			07/08/1876	1876	silver age	Thomas Middlemore, John Oakley	Henri Cordier, Johann Jaun, Andreas Maurer	British alpine expedition	Thomas Middlemore, John Oakley, Henri Cordier, Johann Jaun, Andreas Maurer					Wikipedia
item_99	Prima ascensione: : FALSE	: FALSE	FALSE		Golden age of alpinism		Prima ascensione			19/08/1861	1861	golden age			Local guide-led ascent						Wikipedia
item_100	Prima ascensione: Lyskamm Orientale	Lyskamm Orientale	FALSE		Golden age of alpinism		Prima ascensione			19/08/1861	1861	golden age			Local guide-led ascent						Wikipedia
item_101	Prima ascensione: Mädelegabel	Mädelegabel	FALSE				Prima ascensione			1818	1818	proto-alpinism			Local guide-led ascent						Wikipedia
item_102	Prima ascensione: Moiazza	Moiazza	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			1895	1895	post	Cesare Tomè		Local guide-led ascent	Cesare Tomè					Wikipedia
item_103	Prima ascensione: Monte Argentera	Monte Argentera	FALSE		Silver age of alpinism		Prima ascensione			18/08/1879	1879	silver age	William Auguste Coolidge	Christian Almer, Ulrich Almer	British alpine expedition	William Auguste Coolidge, Christian Almer, Ulrich Almer					Wikipedia
item_104	Prima ascensione: Monte Bianco	Monte Bianco	FALSE				Prima ascensione			08/08/1786	1786	proto-alpinism	Jacques Balmat, Michel Gabriel Paccard		Franco-Swiss alpine expedition	Jacques Balmat, Michel Gabriel Paccard					Wikipedia
item_105	Prima ascensione: Monte Breithorn	Monte Breithorn	FALSE				Prima ascensione			13 Aug 1813	1813	proto-alpinism	Henry Maynard, Jean-Marie Couttet, Jean Gras, Jean-Baptiste Érin, Jean-Jacques Érin		British alpine expedition	Henry Maynard, Jean-Marie Couttet, Jean Gras, Jean-Baptiste Érin, Jean-Jacques Érin				Studer, Vol 2, pp. 301-3	Wikipedia, Wikipedia Table
item_106	Prima ascensione: Monte Calisio	Monte Calisio	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			I secolo a.C.		proto-alpinism									Wikipedia
item_107	Prima ascensione: Monte Cristallo	Monte Cristallo	FALSE		Silver age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione			14/09/1865	1865	golden age	Paul Grohmann, Angelo Dimai, Santo Siorpaes		Austro-German alpine expedition	Paul Grohmann, Angelo Dimai, Santo Siorpaes	Grohmann, Paul <1838-1908> - Ascensioni alpinistiche - Dolomiti - Sec. 19. Wanderungen in den Dolomiten[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:12002]|Grohmann, Paul <1838-1908> - La scoperta delle Dolomiti 1862[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:10882]|Sposito, Livio. Paul Grohmann : guida biografica alle sue vie[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:127829]|[Ritratto di] Paul Grohmann[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:110671]				Wikipedia
item_108	Prima ascensione: Monte Dolent	Monte Dolent	FALSE		Golden age of alpinism		Prima ascensione			09/07/1864	1864	golden age	Anthony Adams Reilly, Edward Whymper	Michel Croz, Henri Charlet, Michel-Clément Payot	British alpine expedition	Anthony Adams Reilly, Edward Whymper, Michel Croz, Henri Charlet, Michel-Clément Payot					Wikipedia
item_109	Prima ascensione: Monte Emilius	Monte Emilius	FALSE				Prima ascensione			1826	1826	proto-alpinism	Georges Carrel		Franco-Swiss alpine expedition	Georges Carrel					Wikipedia
item_110	Prima ascensione: Monte Gleno	Monte Gleno	FALSE		Silver age of alpinism		Prima ascensione			1873	1873	silver age	Douglas William Freshfield, François Devouassoud		British alpine expedition	Douglas William Freshfield, François Devouassoud				Angelo Gamba, Antonio Baroni, la guida alpina, Comune di San Pellegrino Terme, 2002, p. 5.	Wikipedia
item_111	Prima ascensione: Monte Lovello	Monte Lovello	FALSE				Prima ascensione			12/09/1843	1843	proto-alpinism	Markus Vincent Lipold		Austro-German alpine expedition	Markus Vincent Lipold					Wikipedia
item_112	Prima ascensione: Monte Matto	Monte Matto	FALSE		Silver age of alpinism		Prima ascensione			14/08/1879	1879	silver age	William Auguste Coolidge, Christian Almer, Ulrich Almer		British alpine expedition	William Auguste Coolidge, Christian Almer, Ulrich Almer					Wikipedia
item_113	Prima ascensione: Monte Serva	Monte Serva	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			17/09/1878	1878	silver age			Local guide-led ascent						Wikipedia
item_114	Prima ascensione: Monte Turia	Monte Turia	FALSE		Silver age of alpinism		Prima ascensione			02/07/1874	1874	silver age	William Coolidge, Meta Brevoort, Christian Almer		British alpine expedition	William Coolidge, Meta Brevoort, Christian Almer					Wikipedia
item_115	Prima ascensione: Monte Vélan	Monte Vélan	FALSE				Prima ascensione			31/08/1779	1779	proto-alpinism	Laurent Joseph Murith and two hunters from Liddes		Franco-Swiss alpine expedition	Laurent Joseph Murith and two hunters from Liddes				Studer, Vol 2, pp. 467-8	Wikipedia Table
item_116	Prima ascensione: Monte Vioz	Monte Vioz	FALSE		Silver age of alpinism		Prima ascensione			1867	1867	silver age	Julius von Payer, Antonio Chiesa, Johann Pinggera		Austro-German alpine expedition	Julius von Payer, Antonio Chiesa, Johann Pinggera					Wikipedia
item_117	Prima ascensione: Monte Zebrù	Monte Zebrù	FALSE		Silver age of alpinism		Prima ascensione			29/09/1866	1866	silver age	Julius von Payer	Johann Pinggera	Austro-German alpine expedition	Julius von Payer, Johann Pinggera					Wikipedia
item_118	Prima ascensione: Pala di San Martino	Pala di San Martino	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			23/06/1878	1878	silver age	Julius Meurer, Alfredo Pallavicini, Michele Bettega, Arcangelo Dimai, Santo Siorpaes		Austro-German alpine expedition	Julius Meurer, Alfredo Pallavicini, Michele Bettega, Arcangelo Dimai, Santo Siorpaes					Wikipedia
item_119	Prima ascensione: Palon de la Mare	Palon de la Mare	FALSE		Silver age of alpinism		Prima ascensione			10/09/1867	1867	silver age	Julius von Payer	Johann Pinggera (guida), Antonio Chiesa (portatore)	Austro-German alpine expedition	Julius von Payer, Johann Pinggera (guida), Antonio Chiesa (portatore)					Wikipedia
item_120	Prima ascensione documentata: Pelmo	Pelmo	FALSE		Golden Age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione documentata	Settled dispute	The Irishman Ball was guided by an anonymous local (Venetian) chamois hunter up to the summit ridge, about 30 m below the summit.	19/09/1857	1857	golden age	John Ball		British alpine expedition	John Ball		Alpine Journal del 1873 (resoconto di Ball)		Erschliessung, 3, pp. 475-6	Wikipedia, Wikidata Table, https://www.sat.tn.it/dolomiti-in-biblioteca-2-le-prime-ascensioni/
item_120	Prima ascensione presunta: Pelmo	Pelmo	FALSE				Prima ascensione presunta			prima del 1844	1844	proto-alpinism	Abitanti locali sconosciuti 		Local guide-led ascent	Abitanti locali sconosciuti 		"Die Venetianer Alpen" di Fuchs (1844)			https://www.sat.tn.it/dolomiti-in-biblioteca-2-le-prime-ascensioni/
item_121	Prima ascensione: Pic Coolidge	Pic Coolidge	FALSE		Silver age of alpinism		Prima ascensione			14/07/1877	1877	silver age	William Auguste Coolidge, Christian Almer, Ulrich Almer		British alpine expedition	William Auguste Coolidge, Christian Almer, Ulrich Almer					Wikipedia
item_122	Prima ascensione: Pic d'Olan	Pic d'Olan	FALSE		Silver age of alpinism		Prima ascensione			1880	1880	silver age			Local guide-led ascent						Wikipedia
item_123	Prima ascensione: Pic Tyndall	Pic Tyndall	FALSE		Golden age of alpinism		Prima ascensione			1862	1862	golden age	John Tyndall, Jean-Antoine Carrel	due guide	British alpine expedition	John Tyndall, Jean-Antoine Carrel, due guide		Manoscritto: Jean Antoine Carrel : 29 luglio 1862-26 luglio 1890 [https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:108855]			Wikipedia
item_124	Prima ascensione: Piz Boè	Piz Boè	FALSE		Golden Age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione			30/07/1864	1864	golden age	Paul Grohmann		Austro-German alpine expedition	Paul Grohmann	Grohmann, Paul <1838-1908> - Ascensioni alpinistiche - Dolomiti - Sec. 19. Wanderungen in den Dolomiten[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:12002]|Grohmann, Paul <1838-1908> - La scoperta delle Dolomiti 1862[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:10882]|Sposito, Livio. Paul Grohmann : guida biografica alle sue vie[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:127829]|[Ritratto di] Paul Grohmann[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:110671]			Fabio Favaretto e Andrea Zannini, Gruppo di Sella, Guida dei Monti d'Italia, Milano, Club Alpino Italiano e Touring Club Italiano, 1991.	Wikipedia
item_125	Prima ascensione: Pizzo Cengalo	Pizzo Cengalo	FALSE		Silver age of alpinism		Prima ascensione			25/07/1866	1866	silver age	Douglas William Freshfield, Charles Comyns Tucker	François Devouassoud	British alpine expedition	Douglas William Freshfield, Charles Comyns Tucker, François Devouassoud					Wikipedia
item_126	Prima ascensione: Pizzo Rotondo (Cantone Ticino)	Pizzo Rotondo (Cantone Ticino)	FALSE				Prima ascensione			1888	1888	post	William Auguste Coolidge, Christian Almer		British alpine expedition	William Auguste Coolidge, Christian Almer					Wikipedia
